SCHEDULE,TABLE,DEL FILE
APADPM_WK,EDGEDM.CV_OPP_DETAIL_WEEKLY_MEAS_REVENUE,/db2/db2load3/LM/data/EDGEDM.CV_OPP_DETAIL_WEEKLY_MEAS_REVENUE_AM.del
APADPM_WK,EDGEDM.CV_OPP_DETAIL_WEEKLY_MEAS_REVENUE,/db2/db2load3/LM/data/EDGEDM.CV_OPP_DETAIL_WEEKLY_MEAS_REVENUE_AP.del
EMADPM_WK,EDGEDM.CV_OPP_DETAIL_WEEKLY_MEAS_REVENUE,/db2/db2load3/LM/data/EDGEDM.CV_OPP_DETAIL_WEEKLY_MEAS_REVENUE_30.del
EMADPM_WK,EDGEDM.CV_OPP_DETAIL_WEEKLY_MEAS_REVENUE,/db2/db2load3/LM/data/EDGEDM.CV_OPP_DETAIL_WEEKLY_MEAS_REVENUE_AM.del
EMADPM_WK,EDGEDM.CV_OPP_DETAIL_WEEKLY_MEAS_REVENUE,/db2/db2load3/LM/data/EDGEDM.CV_OPP_DETAIL_WEEKLY_MEAS_REVENUE_AP.del
AMADPM_WK,EDGEDM.CV_QUOTA_ATTAINMENT,/db2/db2load1/data/Ascential/DM/EDGEDM.CV_QUOTA_ATTAINMENT.del
APADPM_WK,EDGEDM.CV_QUOTA_ATTAINMENT,/db2/db2load1/data/Ascential/DM/EDGEDM.CV_QUOTA_ATTAINMENT.del
EMADPM_WK,EDGEDM.CV_QUOTA_ATTAINMENT,/db2/db2load1/data/Ascential/DM/EDGEDM.CV_QUOTA_ATTAINMENT.del
APDAILY,EDGEDM.DIM_ACCTING_SECTOR,/db2/db2load1/data/Ascential/BI3/DM/CONFORM.DIM_ACCTING_SECTOR.DEL
APDAILY,EDGEDM.DIM_AGERANGE,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_AGERANGE.del
APDAILY,EDGEDM.DIM_ALLIANCE_PARTNER,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ALLIANCE_PARTNER.del
APDAILY,EDGEDM.DIM_BRANCH_UNIT,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_BRANCH_UNIT.del
APDAILY,EDGEDM.DIM_CGSP_TAG,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_CGSP_TAG.del
APDAILY,EDGEDM.DIM_CMR_ISU,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_CMR_ISU_updt.del
APDAILY,EDGEDM.DIM_CONTRACT,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_CONTRACT.del
APDAILY,EDGEDM.DIM_COVERAGE,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_COVERAGE_updt.del
APDAILY,EDGEDM.DIM_CRM_CHANNEL,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_CRM_CHANNEL.del
APDAILY,EDGEDM.DIM_CUBE_DAY,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_CUBE_DAY.del
APDAILY,EDGEDM.DIM_CUBE_MONTH_YEAR,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_CUBE_MONTH_YEAR.del
APDAILY,EDGEDM.DIM_CUBE_QTR_YEAR,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_CUBE_QTR_YEAR.del
APDAILY,EDGEDM.DIM_CUBE_WK_QTR_YEAR,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_CUBE_WK_QTR_YEAR.del
APDAILY,EDGEDM.DIM_DAY,/db2/db2load1/data/Ascential/DM/CONFORM.DIM_DAY.del
APDAILY,EDGEDM.DIM_DAY_SIZE,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DAY_SIZE.del
APDAILY,EDGEDM.DIM_DIGSALES_SOLUTION,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DIGSALES_SOLUTION.del
APDAILY,EDGEDM.DIM_DOM_BUY_GRP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DOM_BUY_GRP.del
APDAILY,EDGEDM.DIM_DOM_CLIENT,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DOM_CLIENT.del
AMSCED_DCC,EDGEDM.DIM_DS_CLIENT_CVG_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_CLIENT_CVG_OPP_30.del
AMSCED_DCC,EDGEDM.DIM_DS_CLIENT_CVG_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_CLIENT_CVG_OPP_AM.del
AMSCED_DCC,EDGEDM.DIM_DS_CLIENT_CVG_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_CLIENT_CVG_OPP_AP.del
APSCED_DCC,EDGEDM.DIM_DS_CLIENT_CVG_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_CLIENT_CVG_OPP_30.del
APSCED_DCC,EDGEDM.DIM_DS_CLIENT_CVG_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_CLIENT_CVG_OPP_AM.del
APSCED_DCC,EDGEDM.DIM_DS_CLIENT_CVG_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_CLIENT_CVG_OPP_AP.del
EMSCED_DCC,EDGEDM.DIM_DS_CLIENT_CVG_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_CLIENT_CVG_OPP_30.del
EMSCED_DCC,EDGEDM.DIM_DS_CLIENT_CVG_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_CLIENT_CVG_OPP_AM.del
EMSCED_DCC,EDGEDM.DIM_DS_CLIENT_CVG_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_CLIENT_CVG_OPP_AP.del
AMSCED_DIS,EDGEDM.DIM_DS_IS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_IS_OPP_30.del
AMSCED_DIS,EDGEDM.DIM_DS_IS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_IS_OPP_AM.del
AMSCED_DIS,EDGEDM.DIM_DS_IS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_IS_OPP_AP.del
APSCED_DIS,EDGEDM.DIM_DS_IS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_IS_OPP_30.del
APSCED_DIS,EDGEDM.DIM_DS_IS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_IS_OPP_AM.del
APSCED_DIS,EDGEDM.DIM_DS_IS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_IS_OPP_AP.del
EMSCED_DIS,EDGEDM.DIM_DS_IS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_IS_OPP_30.del
EMSCED_DIS,EDGEDM.DIM_DS_IS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_IS_OPP_AM.del
EMSCED_DIS,EDGEDM.DIM_DS_IS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_IS_OPP_AP.del
AMSCED_DTS,EDGEDM.DIM_DS_TSS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_TSS_OPP_30.del
AMSCED_DTS,EDGEDM.DIM_DS_TSS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_TSS_OPP_AM.del
AMSCED_DTS,EDGEDM.DIM_DS_TSS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_TSS_OPP_AP.del
APSCED_DTS,EDGEDM.DIM_DS_TSS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_TSS_OPP_30.del
APSCED_DTS,EDGEDM.DIM_DS_TSS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_TSS_OPP_AM.del
APSCED_DTS,EDGEDM.DIM_DS_TSS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_TSS_OPP_AP.del
EMSCED_DTS,EDGEDM.DIM_DS_TSS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_TSS_OPP_30.del
EMSCED_DTS,EDGEDM.DIM_DS_TSS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_TSS_OPP_AM.del
EMSCED_DTS,EDGEDM.DIM_DS_TSS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_DS_TSS_OPP_AP.del
APDAILY,EDGEDM.DIM_EMP_FCST_ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_EMP_FCST_ROLE.del
AMDAILY,EDGEDM.DIM_FIRM_STATUS,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_FIRM_STATUS.del
APDAILY,EDGEDM.DIM_FIRM_STATUS,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_FIRM_STATUS.del
EMDAILY,EDGEDM.DIM_FIRM_STATUS,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_FIRM_STATUS.del
APDAILY,EDGEDM.DIM_GBS_BU,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GBS_BU.del
AMDAILY,EDGEDM.DIM_GBS_CMR_ISU,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_GBS_CMR_ISU.del
APDAILY,EDGEDM.DIM_GBS_CMR_ISU,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_GBS_CMR_ISU.del
EMDAILY,EDGEDM.DIM_GBS_CMR_ISU,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_GBS_CMR_ISU.del
AMDAILY,EDGEDM.DIM_GBS_CMR_OVERRIDE,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_GBS_CMR_OVERRIDE.del
APDAILY,EDGEDM.DIM_GBS_CMR_OVERRIDE,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_GBS_CMR_OVERRIDE.del
EMDAILY,EDGEDM.DIM_GBS_CMR_OVERRIDE,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_GBS_CMR_OVERRIDE.del
AMSCED_GBS,EDGEDM.DIM_GBS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GBS_OPP_30.del
AMSCED_GBS,EDGEDM.DIM_GBS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GBS_OPP_AM.del
AMSCED_GBS,EDGEDM.DIM_GBS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GBS_OPP_AP.del
APSCED_GBS,EDGEDM.DIM_GBS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GBS_OPP_30.del
APSCED_GBS,EDGEDM.DIM_GBS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GBS_OPP_AM.del
APSCED_GBS,EDGEDM.DIM_GBS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GBS_OPP_AP.del
EMSCED_GBS,EDGEDM.DIM_GBS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GBS_OPP_30.del
EMSCED_GBS,EDGEDM.DIM_GBS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GBS_OPP_AM.del
EMSCED_GBS,EDGEDM.DIM_GBS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GBS_OPP_AP.del
AMDAILY,EDGEDM.DIM_GBS_TOP_ACCT,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_GBS_TOP_ACCT.del
APDAILY,EDGEDM.DIM_GBS_TOP_ACCT,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_GBS_TOP_ACCT.del
EMDAILY,EDGEDM.DIM_GBS_TOP_ACCT,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_GBS_TOP_ACCT.del
APDAILY,EDGEDM.DIM_GEO_BRANCH,/db2/db2load1/data/Ascential/DM/CONFORM.DIM_GEO_BRANCH.del
APDAILY,EDGEDM.DIM_GEO_LOCATION,/db2/db2load1/data/Ascential/DM/CONFORM.DIM_GEO_LOCATION.del
AMSCED_GTS,EDGEDM.DIM_GTS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GTS_OPP_30.del
AMSCED_GTS,EDGEDM.DIM_GTS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GTS_OPP_AM.del
AMSCED_GTS,EDGEDM.DIM_GTS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GTS_OPP_AP.del
APSCED_GTS,EDGEDM.DIM_GTS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GTS_OPP_30.del
APSCED_GTS,EDGEDM.DIM_GTS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GTS_OPP_AM.del
APSCED_GTS,EDGEDM.DIM_GTS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GTS_OPP_AP.del
EMSCED_GTS,EDGEDM.DIM_GTS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GTS_OPP_30.del
EMSCED_GTS,EDGEDM.DIM_GTS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GTS_OPP_AM.del
EMSCED_GTS,EDGEDM.DIM_GTS_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_GTS_OPP_AP.del
AMSCED_IBU,EDGEDM.DIM_IBU_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IBU_OPP_30.del
AMSCED_IBU,EDGEDM.DIM_IBU_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IBU_OPP_AM.del
AMSCED_IBU,EDGEDM.DIM_IBU_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IBU_OPP_AP.del
APSCED_IBU,EDGEDM.DIM_IBU_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IBU_OPP_30.del
APSCED_IBU,EDGEDM.DIM_IBU_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IBU_OPP_AM.del
APSCED_IBU,EDGEDM.DIM_IBU_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IBU_OPP_AP.del
EMSCED_IBU,EDGEDM.DIM_IBU_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IBU_OPP_30.del
EMSCED_IBU,EDGEDM.DIM_IBU_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IBU_OPP_AM.del
EMSCED_IBU,EDGEDM.DIM_IBU_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IBU_OPP_AP.del
APDAILY,EDGEDM.DIM_IGF_SALES_STAGE,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IGF_SALES_STAGE.del
APDAILY,EDGEDM.DIM_IIS_CC_TOR,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IIS_CC_TOR.del
APDAILY,EDGEDM.DIM_IMT_GMT,/db2/db2load1/data/Ascential/DM/CONFORM.DIM_IMT_GMT.del
APDAILY,EDGEDM.DIM_INAC,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_INAC_updt.del
APDAILY,EDGEDM.DIM_INITIATIVE,/db2/db2load1/data/Ascential/DM/CONFORM.DIM_INITIATIVE.del
APDAILY,EDGEDM.DIM_IOT_SOLUTION,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IOT_SOLUTION.del
APDAILY,EDGEDM.DIM_ISO_CNTRY,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_ISO_CNTRY_updt.del
AMDAILY,EDGEDM.DIM_IS_SELLER,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IS_SELLER.del
APDAILY,EDGEDM.DIM_IS_SELLER,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IS_SELLER.del
EMDAILY,EDGEDM.DIM_IS_SELLER,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IS_SELLER.del
APDAILY,EDGEDM.DIM_IS_TOR,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_IS_TOR.del
APDAILY,EDGEDM.DIM_LIKELIHOOD,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_LIKELIHOOD.del
APDAILY,EDGEDM.DIM_METRIC,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_METRIC.del
APDAILY,EDGEDM.DIM_MONTH_YEAR,/db2/db2load1/data/Ascential/DM/CONFORM.DIM_MONTH_YEAR.del
APDAILY,EDGEDM.DIM_MW_ACCT,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_MW_ACCT.del
APDAILY,EDGEDM.DIM_NA_SERVICES_SECTOR,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_NA_SERVICES_SECTOR.del
APDAILY,EDGEDM.DIM_OFFERING,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_OFFERING.del
APDAILY,EDGEDM.DIM_OMBRD_SVCLINE,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_OMBRD_SVCLINE.del
AMSCED_OC,EDGEDM.DIM_ONECHANNEL_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ONECHANNEL_OPP_30.del
AMSCED_OC,EDGEDM.DIM_ONECHANNEL_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ONECHANNEL_OPP_AM.del
AMSCED_OC,EDGEDM.DIM_ONECHANNEL_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ONECHANNEL_OPP_AP.del
APSCED_OC,EDGEDM.DIM_ONECHANNEL_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ONECHANNEL_OPP_30.del
APSCED_OC,EDGEDM.DIM_ONECHANNEL_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ONECHANNEL_OPP_AM.del
APSCED_OC,EDGEDM.DIM_ONECHANNEL_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ONECHANNEL_OPP_AP.del
EMSCED_OC,EDGEDM.DIM_ONECHANNEL_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ONECHANNEL_OPP_30.del
EMSCED_OC,EDGEDM.DIM_ONECHANNEL_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ONECHANNEL_OPP_AM.del
EMSCED_OC,EDGEDM.DIM_ONECHANNEL_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ONECHANNEL_OPP_AP.del
APDAILY,EDGEDM.DIM_ORG,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ORG.del
APDAILY,EDGEDM.DIM_P2C_SCORE,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_P2C_SCORE.del
APDAILY,EDGEDM.DIM_PIPELINE_VALUE,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_PIPELINE_VALUE.del
APDAILY,EDGEDM.DIM_PLATFORM,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_PLATFORM.del
APDAILY,EDGEDM.DIM_PPLN_ACCEL,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_PPLN_ACCEL.del
APDAILY,EDGEDM.DIM_PPLN_FRAUD,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_PPLN_FRAUD.del
AMDAILY,EDGEDM.DIM_PROD_CATG_GROUP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_PROD_CATG_GROUP.del
APDAILY,EDGEDM.DIM_PROD_CATG_GROUP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_PROD_CATG_GROUP.del
EMDAILY,EDGEDM.DIM_PROD_CATG_GROUP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_PROD_CATG_GROUP.del
APDAILY,EDGEDM.DIM_QTR_YEAR,/db2/db2load1/data/Ascential/DM/CONFORM.DIM_QTR_YEAR.del
APDAILY,EDGEDM.DIM_RANK,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_RANK.del
APDAILY,EDGEDM.DIM_RDMP_STATUS,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_RDMP_STATUS.del
APDAILY,EDGEDM.DIM_RDMP_VIEW,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_RDMP_VIEW.del
APDAILY,EDGEDM.DIM_REVENUE_TYPE,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_REVENUE_TYPE.del
APDAILY,EDGEDM.DIM_ROGUE,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ROGUE.del
APDAILY,EDGEDM.DIM_ROLLUP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_ROLLUP.del
APDAILY,EDGEDM.DIM_RPT_BRAND,/db2/db2load1/data/Ascential/DM/CONFORM.RPT_BRAND.del
APDAILY,EDGEDM.DIM_SAQ,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SAQ.del
APDAILY,EDGEDM.DIM_SAQ_QUINTILE,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SAQ_QUINTILE.del
APDAILY,EDGEDM.DIM_SEGMENT,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SEGMENT.del
APDAILY,EDGEDM.DIM_SIC_CODE,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.DIM_SIC_CODE_updt.del
APDAILY,EDGEDM.DIM_SITE_CLIENT,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SITE_CLIENT.del
AMSCED_SND,EDGEDM.DIM_SND_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SND_OPP_30.del
AMSCED_SND,EDGEDM.DIM_SND_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SND_OPP_AM.del
AMSCED_SND,EDGEDM.DIM_SND_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SND_OPP_AP.del
APSCED_SND,EDGEDM.DIM_SND_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SND_OPP_30.del
APSCED_SND,EDGEDM.DIM_SND_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SND_OPP_AM.del
APSCED_SND,EDGEDM.DIM_SND_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SND_OPP_AP.del
EMSCED_SND,EDGEDM.DIM_SND_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SND_OPP_30.del
EMSCED_SND,EDGEDM.DIM_SND_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SND_OPP_AM.del
EMSCED_SND,EDGEDM.DIM_SND_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SND_OPP_AP.del
APDAILY,EDGEDM.DIM_SSM_STEP,/db2/db2load1/data/Ascential/DM/CONFORM.DIM_SSM_STEP.del
APDAILY,EDGEDM.DIM_SSTG_REASON,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SSTG_REASON.del
APDAILY,EDGEDM.DIM_STATEPROV,/db2/db2load1/data/Ascential/BI3/DM/CONFORM.DIM_STATEPROV.DEL
APDAILY,EDGEDM.DIM_SUB_CLIENT,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SUB_CLIENT.del
AMSCED_SWP,EDGEDM.DIM_SWP_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SWP_OPP_30.del
AMSCED_SWP,EDGEDM.DIM_SWP_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SWP_OPP_AM.del
AMSCED_SWP,EDGEDM.DIM_SWP_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SWP_OPP_AP.del
APSCED_SWP,EDGEDM.DIM_SWP_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SWP_OPP_30.del
APSCED_SWP,EDGEDM.DIM_SWP_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SWP_OPP_AM.del
APSCED_SWP,EDGEDM.DIM_SWP_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SWP_OPP_AP.del
EMSCED_SWP,EDGEDM.DIM_SWP_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SWP_OPP_30.del
EMSCED_SWP,EDGEDM.DIM_SWP_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SWP_OPP_AM.del
EMSCED_SWP,EDGEDM.DIM_SWP_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SWP_OPP_AP.del
APDAILY,EDGEDM.DIM_SW_TOP_ACCT,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SW_TOP_ACCT.del
AMSCED_SHW,EDGEDM.DIM_SYSHW_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SYSHW_OPP_30.del
AMSCED_SHW,EDGEDM.DIM_SYSHW_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SYSHW_OPP_AM.del
AMSCED_SHW,EDGEDM.DIM_SYSHW_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SYSHW_OPP_AP.del
APSCED_SHW,EDGEDM.DIM_SYSHW_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SYSHW_OPP_30.del
APSCED_SHW,EDGEDM.DIM_SYSHW_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SYSHW_OPP_AM.del
APSCED_SHW,EDGEDM.DIM_SYSHW_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SYSHW_OPP_AP.del
EMSCED_SHW,EDGEDM.DIM_SYSHW_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SYSHW_OPP_30.del
EMSCED_SHW,EDGEDM.DIM_SYSHW_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SYSHW_OPP_AM.del
EMSCED_SHW,EDGEDM.DIM_SYSHW_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.DIM_SYSHW_OPP_AP.del
APDAILY,EDGEDM.DIM_SYS_LOCATION,/db2/db2load1/data/Ascential/BI3/DM/CONFORM.DIM_SYS_LOCATION.DEL
